event_id,customer_id,event_time,plan_mrr,currency,event_type
EVT_00473,CUST_0107,2025-11-14 23:29:00,29,EUR,downgrade
EVT_00641,CUST_0079,2025-09-11 06:49:00,0,USD,downgrade
EVT_01783,CUST_0043,2025-12-27 11:33:00,2514600,VND,upgrade
EVT_01694,CUST_0077,2025-12-15 14:25:00,99,USD,upgrade
EVT_00551,CUST_0102,2025-09-18 18:30:00,29,USD,cancel
EVT_00929,CUST_0095,2025-11-19 02:56:00,0,VND,downgrade
EVT_00489,CUST_0043,2025-11-03 10:13:00,0,USD,downgrade
EVT_01631,CUST_0080,2025-10-08 19:02:00,99,USD,upgrade
EVT_01172,CUST_0111,2025-05-21 10:25:00,99,EUR,downgrade
EVT_00147,CUST_0069,2025-01-07 23:39:00,29,USD,upgrade
EVT_01732,CUST_0037,2025-10-03 01:04:00,736600,VND,downgrade
EVT_00403,CUST_0071,2025-07-29 16:07:00,0,USD,upgrade
EVT_00955,CUST_0059,2025-03-30 12:40:00,0,USD,upgrade
EVT_01689,CUST_0116,2025-03-09 23:11:00,299,EUR,signup
EVT_00660,CUST_0006,2025-02-24 09:50:00,29,EUR,downgrade
EVT_01373,CUST_0100,2025-09-30 23:49:00,29,EUR,upgrade
EVT_00464,CUST_0058,2025-05-13 22:38:00,29,USD,signup
EVT_01350,CUST_0084,2025-10-30 14:57:00,736600,VND,upgrade
EVT_00187,CUST_0042,2025-07-05 01:21:00,29,EUR,signup
EVT_01148,CUST_0002,2025-11-19 00:31:00,0,VND,upgrade
EVT_01225,CUST_0073,2025-02-21 00:05:00,29,EUR,downgrade
EVT_00609,CUST_0069,2025-05-06 12:43:00,29,USD,downgrade
EVT_00144,CUST_0044,2025-08-26 18:37:00,736600,VND,upgrade
EVT_00752,CUST_0034,2025-03-29 22:10:00,0,USD,downgrade
EVT_01535,CUST_0011,2025-09-10 20:34:00,99,USD,signup
EVT_00982,CUST_0033,2025-03-13 21:53:00,736600,VND,upgrade
EVT_00198,CUST_0052,2025-04-24 02:31:00,299,EUR,upgrade
EVT_00884,CUST_0067,2025-04-06 18:23:00,0,USD,upgrade
EVT_00280,CUST_0035,2025-10-27 08:58:00,0,USD,signup
EVT_00294,CUST_0037,2025-06-03 03:31:00,299,EUR,cancel
EVT_01642,CUST_0035,2025-07-15 22:00:00,0,USD,upgrade
EVT_00401,CUST_0025,2025-06-13 04:57:00,2514600,VND,downgrade
EVT_00123,CUST_0036,2025-08-23 03:47:00,29,USD,upgrade
EVT_01208,CUST_0051,2025-01-12 10:14:00,29,EUR,upgrade
EVT_00203,CUST_0119,2025-12-28 04:10:00,99,USD,downgrade
EVT_01463,CUST_0098,2025-06-28 12:33:00,299,USD,upgrade
EVT_00836,CUST_0051,2025-03-26 13:04:00,29,USD,upgrade
EVT_00247,CUST_0028,2025-06-19 21:03:00,29,USD,signup
EVT_01440,CUST_0028,2025-04-27 15:24:00,99,EUR,downgrade
EVT_01708,CUST_0120,2025-06-24 00:33:00,99,USD,upgrade
EVT_01692,CUST_0071,2025-05-19 20:08:00,29,USD,cancel
EVT_01154,CUST_0070,2025-12-09 22:17:00,736600,VND,upgrade
EVT_01427,CUST_0065,2025-12-25 17:46:00,29,USD,upgrade
EVT_00385,CUST_0082,2025-04-08 08:53:00,0,VND,upgrade
EVT_01584,CUST_0005,2025-09-30 00:42:00,99,USD,signup
EVT_00855,CUST_0057,2025-11-12 05:35:00,25374600,VND,upgrade
EVT_00220,CUST_0092,2025-01-26 08:51:00,29,EUR,upgrade
EVT_00642,CUST_0090,2025-09-09 18:29:00,29,USD,signup
EVT_00002,CUST_0007,2025-02-04 04:04:00,736600,VND,upgrade
EVT_00113,CUST_0022,2025-05-25 19:58:00,29,USD,upgrade
EVT_00699,CUST_0013,2025-06-29 16:59:00,99,USD,downgrade
EVT_01719,CUST_0104,2025-01-17 13:57:00,736600,VND,cancel
EVT_00952,CUST_0020,2025-05-01 21:25:00,0,USD,upgrade
EVT_01577,CUST_0032,2025-04-12 19:52:00,0,USD,signup
EVT_01411,CUST_0091,2025-04-07 02:16:00,29,EUR,downgrade
EVT_01410,CUST_0092,2025-05-21 17:58:00,29,EUR,signup
EVT_01534,CUST_0005,2025-07-27 05:22:00,99,USD,upgrade
EVT_01292,CUST_0084,2025-11-01 11:05:00,99,USD,upgrade
EVT_01628,CUST_0064,2025-03-25 18:34:00,0,,downgrade
EVT_00442,CUST_0077,2025-11-11 08:40:00,0,USD,upgrade
EVT_01521,CUST_0073,2025-02-21 03:22:00,29,USD,cancel
EVT_01137,CUST_0089,2025-11-27 23:00:00,736600,VND,signup
EVT_01257,CUST_0109,2025-08-11 23:29:00,99,USD,upgrade
EVT_01677,CUST_0101,2025-04-13 17:24:00,29,USD,cancel
EVT_01398,CUST_0095,2025-08-01 07:38:00,7594600,VND,downgrade
EVT_00664,CUST_0087,2025-09-05 14:25:00,99,USD,cancel
EVT_01652,CUST_0020,2025-03-01 12:07:00,29,EUR,signup
EVT_01258,CUST_0049,2025-03-28 08:35:00,29,,cancel
EVT_01611,CUST_0074,2025-03-31 13:29:00,29,USD,downgrade
EVT_00318,CUST_0074,2025-02-28 15:10:00,2514600,VND,signup
EVT_00649,CUST_0071,2025-01-16 07:08:00,2514600,VND,signup
EVT_01435,CUST_0035,2025-03-20 03:00:00,99,USD,upgrade
EVT_01480,CUST_0057,2025-03-25 19:06:00,99,USD,cancel
EVT_00710,CUST_0022,2025-07-03 00:37:00,29,USD,cancel
EVT_01383,CUST_0001,2025-05-24 11:07:00,0,EUR,signup
EVT_01283,CUST_0013,2025-03-02 13:31:00,0,VND,signup
EVT_00973,CUST_0094,2025-10-05 08:32:00,0,,upgrade
EVT_00628,CUST_0036,2025-02-12 02:06:00,99,EUR,signup
EVT_00633,CUST_0096,2025-10-06 17:52:00,29,USD,downgrade
EVT_01307,CUST_0020,2025-10-23 04:37:00,299,USD,downgrade
EVT_01401,CUST_0054,2025-08-23 22:08:00,29,USD,downgrade
EVT_01409,CUST_0116,2025-06-09 14:55:00,99,EUR,downgrade
EVT_01249,CUST_0016,2025-09-06 17:53:00,29,USD,downgrade
EVT_01754,CUST_0089,2025-10-28 07:58:00,29,EUR,upgrade
EVT_01255,CUST_0046,2025-09-15 16:18:00,29,USD,downgrade
EVT_01497,CUST_0030,2025-06-24 00:25:00,0,USD,signup
EVT_01372,CUST_0058,2025-09-01 01:19:00,29,USD,downgrade
EVT_01530,CUST_0094,2025-09-24 21:12:00,29,USD,cancel
EVT_01355,CUST_0045,2025-12-02 12:00:00,299,USD,upgrade
EVT_01729,CUST_0100,2025-12-24 09:17:00,29,EUR,downgrade
EVT_01707,CUST_0057,2025-10-28 05:12:00,299,USD,downgrade
EVT_01664,CUST_0086,2025-02-22 15:05:00,29,USD,signup
EVT_00796,CUST_0062,2025-03-09 19:55:00,299,EUR,cancel
EVT_00646,CUST_0003,2025-02-10 03:55:00,299,USD,upgrade
EVT_01013,CUST_0082,2025-05-05 10:40:00,29,USD,cancel
EVT_01655,CUST_0001,2025-02-27 17:44:00,7594600,VND,upgrade
EVT_00557,CUST_0018,2025-08-30 12:29:00,99,USD,upgrade
EVT_00682,CUST_0070,2025-11-16 09:08:00,299,USD,upgrade
EVT_00578,CUST_0110,2025-11-16 22:12:00,29,EUR,downgrade
EVT_01110,CUST_0038,2025-09-07 20:52:00,99,USD,signup
EVT_01267,CUST_0018,2025-01-26 13:58:00,2514600,VND,cancel
EVT_01184,CUST_0092,2025-01-15 05:06:00,99,USD,downgrade
EVT_00525,CUST_0117,2025-01-01 03:38:00,299,EUR,signup
EVT_01060,CUST_0098,2025-06-06 07:18:00,29,USD,downgrade
EVT_00541,CUST_0010,2025-01-17 15:09:00,29,USD,upgrade
EVT_01195,CUST_0003,2025-05-26 10:51:00,0,EUR,signup
EVT_00749,CUST_0039,2025-03-07 19:47:00,99,EUR,downgrade
EVT_01667,CUST_0033,2025-04-10 03:27:00,99,EUR,signup
EVT_01431,CUST_0097,2025-04-21 14:09:00,29,EUR,signup
EVT_00485,CUST_0083,2025-07-11 10:27:00,29,USD,upgrade
EVT_00096,CUST_0052,2025-01-19 07:41:00,29,USD,downgrade
EVT_01021,CUST_0001,2025-09-23 03:47:00,999,USD,upgrade
EVT_00564,CUST_0016,2025-12-20 18:59:00,99,USD,signup
EVT_01265,CUST_0091,2025-07-31 23:07:00,29,USD,downgrade
EVT_00743,CUST_0102,2025-07-23 16:54:00,29,USD,signup
EVT_00864,CUST_0071,2025-03-06 18:13:00,999,EUR,upgrade
EVT_01599,CUST_0008,2025-07-02 20:32:00,299,USD,cancel
EVT_01485,CUST_0035,2025-11-23 05:23:00,299,USD,cancel
EVT_00892,CUST_0071,2025-05-31 01:44:00,99,USD,downgrade
EVT_01578,CUST_0026,2025-11-18 05:01:00,736600,VND,cancel
EVT_01039,CUST_0093,2025-06-21 22:11:00,99,USD,upgrade
EVT_00207,CUST_0097,2025-07-19 14:30:00,29,USD,downgrade
EVT_00393,CUST_0025,2025-01-30 14:28:00,0,EUR,upgrade
EVT_00795,CUST_0083,2025-10-23 06:51:00,99,USD,downgrade
EVT_00871,CUST_0101,2025-10-24 00:03:00,299,USD,upgrade
EVT_00398,CUST_0023,2025-04-04 16:37:00,0,VND,signup
EVT_00767,CUST_0086,2025-02-24 00:48:00,0,EUR,cancel
EVT_01657,CUST_0086,2025-03-26 14:24:00,99,USD,downgrade
EVT_01242,CUST_0102,2025-12-22 07:37:00,29,USD,cancel
EVT_01029,CUST_0023,2025-09-14 21:09:00,29,USD,cancel
EVT_00643,CUST_0012,2025-09-11 04:27:00,29,USD,upgrade
EVT_01699,CUST_0079,2025-05-29 23:17:00,0,USD,upgrade
EVT_00613,CUST_0062,2025-04-11 07:57:00,999,USD,upgrade
EVT_00961,CUST_0005,2025-08-01 09:45:00,29,USD,upgrade
EVT_01571,CUST_0015,2025-08-28 01:41:00,0,USD,upgrade
EVT_00726,CUST_0088,2025-05-19 05:07:00,29,EUR,signup
EVT_00684,CUST_0020,2025-02-03 08:31:00,0,USD,downgrade
EVT_00099,CUST_0117,2025-09-01 21:21:00,29,EUR,upgrade
EVT_00805,CUST_0103,2025-09-21 10:01:00,2514600,VND,upgrade
EVT_01598,CUST_0070,2025-04-09 16:45:00,29,USD,upgrade
EVT_00407,CUST_0053,2025-05-15 22:15:00,29,USD,downgrade
EVT_00503,CUST_0011,2025-07-07 22:23:00,29,EUR,downgrade
EVT_01072,CUST_0027,2025-05-20 19:33:00,29,EUR,upgrade
EVT_01057,CUST_0097,2025-11-19 15:58:00,99,USD,signup
EVT_00930,CUST_0109,2025-03-07 18:27:00,2514600,,upgrade
EVT_00780,CUST_0037,2025-11-28 23:22:00,0,USD,upgrade
EVT_00201,CUST_0058,2025-11-21 23:19:00,299,USD,signup
EVT_00135,CUST_0001,2025-03-04 04:03:00,736600,,cancel
EVT_01052,CUST_0117,2025-05-27 23:45:00,99,USD,downgrade
EVT_00041,CUST_0094,2025-06-15 04:15:00,29,USD,cancel
EVT_01018,CUST_0050,2025-03-14 01:15:00,0,VND,upgrade
EVT_00231,CUST_0014,2025-04-07 17:36:00,29,USD,downgrade
EVT_01514,CUST_0119,2025-12-05 19:33:00,999,EUR,cancel
EVT_00379,CUST_0028,2025-08-14 16:58:00,0,VND,upgrade
EVT_00289,CUST_0120,2025-07-28 15:03:00,0,VND,cancel
EVT_00419,CUST_0011,2025-07-08 02:29:00,29,USD,downgrade
EVT_00392,CUST_0020,2025-10-20 17:25:00,2514600,VND,signup
EVT_00593,CUST_0021,2025-02-18 14:35:00,736600,VND,upgrade
EVT_01523,CUST_0042,2025-12-07 08:38:00,0,USD,signup
EVT_01163,CUST_0043,2025-10-10 19:29:00,25374600,VND,upgrade
EVT_01087,CUST_0001,2025-08-23 07:37:00,29,USD,downgrade
EVT_01496,CUST_0099,2025-06-26 10:00:00,99,EUR,cancel
EVT_00648,CUST_0077,2025-04-06 11:11:00,99,USD,upgrade
EVT_01153,CUST_0020,2025-03-15 00:13:00,29,USD,downgrade
EVT_01368,CUST_0039,2025-09-04 17:35:00,0,USD,upgrade
EVT_00521,CUST_0035,2025-02-22 07:40:00,99,USD,signup
EVT_00065,CUST_0110,2025-07-13 22:15:00,0,USD,upgrade
EVT_00015,CUST_0055,2025-11-02 17:48:00,736600,VND,upgrade
EVT_01181,CUST_0066,2025-03-16 16:07:00,29,EUR,cancel
EVT_01065,CUST_0083,2025-09-07 09:19:00,29,EUR,upgrade
EVT_00493,CUST_0030,2025-10-04 18:31:00,299,USD,cancel
EVT_00380,CUST_0022,2025-08-06 16:25:00,2514600,VND,cancel
EVT_00188,CUST_0082,2025-04-17 14:30:00,99,EUR,cancel
EVT_00764,CUST_0025,2025-10-15 21:46:00,29,EUR,signup
EVT_00217,CUST_0096,2025-01-14 02:12:00,29,USD,cancel
EVT_00792,CUST_0078,2025-12-04 05:02:00,99,USD,signup
EVT_01077,CUST_0087,2025-10-22 20:42:00,99,EUR,signup
EVT_00879,CUST_0088,2025-07-02 23:00:00,99,EUR,signup
EVT_00338,CUST_0033,2025-10-23 03:55:00,99,USD,signup
EVT_00720,CUST_0022,2025-06-09 02:28:00,0,USD,cancel
EVT_00296,CUST_0078,2025-07-07 05:35:00,0,VND,upgrade
EVT_01017,CUST_0003,2025-12-03 20:33:00,29,USD,upgrade
EVT_01276,CUST_0014,2025-12-07 03:52:00,2514600,VND,cancel
EVT_01486,CUST_0061,2025-05-02 18:48:00,29,USD,downgrade
EVT_00456,CUST_0089,2025-05-02 03:51:00,0,USD,cancel
EVT_01797,CUST_0104,2025-02-03 12:42:00,99,USD,upgrade
EVT_00816,CUST_0039,2025-06-04 17:57:00,99,USD,signup
EVT_00270,CUST_0015,2025-06-19 01:51:00,29,USD,upgrade
EVT_00996,CUST_0103,2025-05-22 20:15:00,29,USD,downgrade
EVT_00202,CUST_0002,2025-07-02 19:57:00,999,USD,downgrade
EVT_00162,CUST_0088,2025-04-25 22:42:00,999,USD,signup
EVT_01580,CUST_0072,2025-07-02 19:27:00,736600,VND,signup
EVT_00730,CUST_0005,2025-10-08 13:23:00,299,USD,upgrade
EVT_00402,CUST_0010,2025-08-19 17:39:00,25374600,VND,downgrade
EVT_00703,CUST_0086,2025-12-08 20:04:00,0,USD,signup
EVT_01501,CUST_0064,2025-05-13 03:36:00,299,USD,signup
EVT_01130,CUST_0043,2025-12-19 20:42:00,299,USD,signup
EVT_00566,CUST_0024,2025-03-16 11:20:00,0,USD,signup
EVT_01414,CUST_0077,2025-11-22 05:55:00,99,USD,signup
EVT_01022,CUST_0059,2025-12-11 04:01:00,99,USD,upgrade
EVT_01026,CUST_0084,2025-10-19 00:46:00,736600,VND,upgrade
EVT_01412,CUST_0104,2025-08-25 09:02:00,29,USD,upgrade
EVT_01586,CUST_0047,2025-08-21 06:15:00,2514600,VND,downgrade
EVT_01105,CUST_0013,2025-05-27 10:11:00,0,USD,signup
EVT_00206,CUST_0078,2025-08-20 04:33:00,299,,downgrade
EVT_00035,CUST_0048,2025-02-11 06:07:00,2514600,VND,upgrade
EVT_00776,CUST_0010,2025-04-12 05:58:00,736600,VND,upgrade
EVT_00509,CUST_0106,2025-06-13 13:50:00,99,USD,downgrade
EVT_01452,CUST_0087,2025-05-31 07:16:00,29,,downgrade
EVT_01479,CUST_0007,2025-11-08 00:43:00,29,EUR,downgrade
EVT_01771,CUST_0022,2025-01-26 12:42:00,29,EUR,upgrade
EVT_01391,CUST_0034,2025-12-03 09:26:00,29,USD,signup
EVT_00092,CUST_0079,2025-01-02 14:59:00,29,EUR,cancel
EVT_01364,CUST_0108,2025-05-30 09:31:00,0,EUR,downgrade
EVT_00898,CUST_0036,2025-11-16 04:06:00,25374600,VND,upgrade
EVT_00565,CUST_0010,2025-01-20 10:37:00,29,EUR,signup
EVT_01370,CUST_0028,2025-04-03 13:11:00,0,VND,upgrade
EVT_00777,CUST_0002,2025-06-20 09:35:00,0,VND,signup
EVT_00242,CUST_0090,2025-01-10 02:21:00,29,USD,downgrade
EVT_00014,CUST_0003,2025-03-05 00:25:00,99,USD,downgrade
EVT_00316,CUST_0071,2025-05-07 01:19:00,999,USD,upgrade
EVT_00601,CUST_0079,2025-07-02 14:38:00,736600,VND,signup
EVT_00388,CUST_0111,2025-12-22 14:05:00,29,USD,upgrade
EVT_01298,CUST_0098,2025-02-17 07:18:00,0,USD,downgrade
EVT_00167,CUST_0049,2025-01-05 01:11:00,736600,VND,upgrade
EVT_00841,CUST_0092,2025-06-17 13:21:00,99,USD,cancel
EVT_00021,CUST_0008,2025-03-05 21:08:00,99,USD,upgrade
EVT_00647,CUST_0043,2025-08-13 20:40:00,7594600,VND,cancel
EVT_01509,CUST_0111,2025-02-28 00:33:00,29,EUR,signup
EVT_01155,CUST_0099,2025-01-14 22:27:00,29,USD,cancel
EVT_01529,CUST_0085,2025-07-09 22:47:00,29,EUR,upgrade
EVT_00832,CUST_0069,2025-09-09 13:06:00,299,USD,upgrade
EVT_01268,CUST_0051,2025-05-30 15:05:00,99,USD,signup
EVT_01591,CUST_0039,2025-10-02 12:13:00,29,USD,downgrade
EVT_00563,CUST_0064,2025-03-22 23:37:00,0,USD,upgrade
EVT_01753,CUST_0112,2025-12-02 13:26:00,299,USD,upgrade
EVT_00687,CUST_0085,2025-09-04 16:21:00,29,USD,upgrade
EVT_00958,CUST_0083,2025-03-02 21:27:00,999,USD,downgrade
EVT_00190,CUST_0079,2025-05-06 14:45:00,29,USD,signup
EVT_00976,CUST_0106,2025-02-02 03:13:00,99,EUR,upgrade
EVT_00700,CUST_0099,2025-04-20 22:12:00,99,USD,downgrade
EVT_01500,CUST_0064,2025-12-23 11:10:00,299,EUR,signup
EVT_01706,CUST_0029,2025-06-09 00:06:00,29,USD,cancel
EVT_00511,CUST_0007,2025-07-19 01:26:00,29,USD,upgrade
EVT_01083,CUST_0116,2025-04-10 19:42:00,736600,VND,upgrade
EVT_00475,CUST_0077,2025-08-23 00:11:00,99,USD,cancel
EVT_01585,CUST_0117,2025-11-16 18:34:00,0,EUR,cancel
EVT_00857,CUST_0095,2025-09-23 08:42:00,29,USD,upgrade
EVT_00748,CUST_0062,2025-02-04 00:23:00,299,USD,downgrade
EVT_00253,CUST_0018,2025-09-20 13:46:00,0,USD,upgrade
EVT_00022,CUST_0112,2025-06-07 15:49:00,99,USD,upgrade
EVT_01338,CUST_0069,2025-06-21 09:11:00,0,EUR,cancel
EVT_00460,CUST_0004,2025-03-26 06:33:00,99,USD,upgrade
EVT_01185,CUST_0024,2025-02-04 22:28:00,99,EUR,upgrade
EVT_00277,CUST_0111,2025-05-24 16:49:00,99,USD,signup
EVT_00956,CUST_0071,2025-03-13 13:46:00,29,USD,signup
EVT_01216,CUST_0047,2025-09-14 05:30:00,0,USD,upgrade
EVT_00386,CUST_0064,2025-07-08 23:11:00,99,USD,upgrade
EVT_00806,CUST_0083,2025-09-05 08:14:00,29,USD,upgrade
EVT_01438,CUST_0046,2025-07-04 04:02:00,99,EUR,downgrade
EVT_01516,CUST_0091,2025-07-10 00:03:00,0,VND,cancel
EVT_00344,CUST_0116,2025-07-05 10:28:00,29,USD,signup
EVT_00770,CUST_0021,2025-08-27 13:00:00,99,USD,cancel
EVT_01333,CUST_0065,2025-09-16 01:12:00,29,USD,signup
EVT_01686,CUST_0043,2025-06-22 18:05:00,25374600,VND,downgrade
EVT_00131,CUST_0039,2025-05-21 07:19:00,29,USD,signup
EVT_01688,CUST_0081,2025-02-05 03:32:00,29,USD,upgrade
EVT_00872,CUST_0063,2025-10-21 12:11:00,29,EUR,downgrade
EVT_01124,CUST_0004,2025-08-26 17:04:00,99,EUR,signup
EVT_01397,CUST_0108,2025-10-05 14:26:00,29,EUR,upgrade
EVT_00088,CUST_0065,2025-09-18 15:15:00,29,USD,upgrade
EVT_01483,CUST_0014,2025-03-21 17:08:00,736600,VND,upgrade
EVT_00331,CUST_0044,2025-06-01 13:39:00,736600,VND,downgrade
EVT_01239,CUST_0028,2025-05-09 02:00:00,29,USD,signup
EVT_00467,CUST_0111,2025-04-23 23:16:00,0,USD,signup
EVT_00122,CUST_0086,2025-10-03 05:39:00,0,VND,upgrade
EVT_01639,CUST_0088,2025-04-09 03:49:00,736600,VND,upgrade
EVT_01045,CUST_0039,2025-08-27 16:29:00,99,USD,upgrade
EVT_01725,CUST_0001,2025-08-13 03:28:00,99,USD,signup
EVT_01096,CUST_0006,2025-05-05 21:08:00,736600,VND,downgrade
EVT_01131,CUST_0010,2025-11-30 19:34:00,299,USD,cancel
EVT_01295,CUST_0043,2025-07-12 19:52:00,99,USD,downgrade
EVT_00861,CUST_0009,2025-10-28 08:39:00,99,USD,downgrade
EVT_01460,CUST_0096,2025-04-14 04:21:00,99,USD,cancel
EVT_01127,CUST_0102,2025-10-28 20:31:00,29,EUR,upgrade
